,reg,vaccin,jour,n_dose1,n_dose2,n_cum_dose1,n_cum_dose2,datetime,timestamp
18790,32,0,2021-06-11,26344,31771,2718981,1123537,2021-06-11,1623366000.0
18791,32,0,2021-06-12,25983,28033,2744964,1151570,2021-06-12,1623452400.0
18792,32,0,2021-06-13,11805,13425,2756769,1164995,2021-06-13,1623538800.0
18793,32,0,2021-06-14,13231,26069,2770000,1191064,2021-06-14,1623625200.0
18794,32,0,2021-06-15,19605,31730,2789605,1222794,2021-06-15,1623711600.0
18795,32,0,2021-06-16,20513,29548,2810118,1252342,2021-06-16,1623798000.0
18796,32,0,2021-06-17,21403,31764,2831521,1284106,2021-06-17,1623884400.0
18797,32,0,2021-06-18,21569,39141,2853090,1323247,2021-06-18,1623970800.0
18798,32,0,2021-06-19,22592,40709,2875682,1363956,2021-06-19,1624057200.0
18799,32,0,2021-06-20,9219,17872,2884901,1381828,2021-06-20,1624143600.0
18800,32,0,2021-06-21,11375,33013,2896276,1414841,2021-06-21,1624230000.0
18801,32,0,2021-06-22,13683,39267,2909959,1454108,2021-06-22,1624316400.0
18802,32,0,2021-06-23,14332,40988,2924291,1495096,2021-06-23,1624402800.0
18803,32,0,2021-06-24,15327,42743,2939618,1537839,2021-06-24,1624489200.0
18804,32,0,2021-06-25,14746,50298,2954364,1588137,2021-06-25,1624575600.0
18805,32,0,2021-06-26,15007,56698,2969371,1644835,2021-06-26,1624662000.0
18806,32,0,2021-06-27,7459,32376,2976830,1677211,2021-06-27,1624748400.0
18807,32,0,2021-06-28,10361,37000,2987191,1714211,2021-06-28,1624834800.0
18808,32,0,2021-06-29,13188,42227,3000379,1756438,2021-06-29,1624921200.0
18809,32,0,2021-06-30,14932,41081,3015311,1797519,2021-06-30,1625007600.0
18810,32,0,2021-07-01,15575,41305,3030886,1838824,2021-07-01,1625094000.0
18811,32,0,2021-07-02,16310,48302,3047196,1887126,2021-07-02,1625180400.0
18812,32,0,2021-07-03,13144,57031,3060340,1944157,2021-07-03,1625266800.0
18813,32,0,2021-07-04,7802,30202,3068142,1974359,2021-07-04,1625353200.0
18814,32,0,2021-07-05,11145,33200,3079287,2007559,2021-07-05,1625439600.0
18815,32,0,2021-07-06,14924,36962,3094211,2044521,2021-07-06,1625526000.0
18816,32,0,2021-07-07,15614,36327,3109825,2080848,2021-07-07,1625612400.0
18817,32,0,2021-07-08,19110,36133,3128935,2116981,2021-07-08,1625698800.0
18818,44,0,2020-12-27,0,0,0,0,2020-12-27,1609023600.0
18819,44,0,2020-12-28,0,0,0,0,2020-12-28,1609110000.0
18820,44,0,2020-12-29,0,0,0,0,2020-12-29,1609196400.0
18821,44,0,2020-12-30,1,0,1,0,2020-12-30,1609282800.0
18822,44,0,2020-12-31,11,0,12,0,2020-12-31,1609369200.0
18823,44,0,2021-01-01,2,0,14,0,2021-01-01,1609455600.0
18824,44,0,2021-01-02,3,0,17,0,2021-01-02,1609542000.0
18825,44,0,2021-01-03,3,0,20,0,2021-01-03,1609628400.0
18826,44,0,2021-01-04,243,0,263,0,2021-01-04,1609714800.0
18827,44,0,2021-01-05,773,0,1036,0,2021-01-05,1609801200.0
18828,44,0,2021-01-06,1247,0,2283,0,2021-01-06,1609887600.0
18829,44,0,2021-01-07,2431,0,4714,0,2021-01-07,1609974000.0
18830,44,0,2021-01-08,3144,0,7858,0,2021-01-08,1610060400.0
18831,44,0,2021-01-09,945,0,8803,0,2021-01-09,1610146800.0
18832,44,0,2021-01-10,242,0,9045,0,2021-01-10,1610233200.0
18833,44,0,2021-01-11,2992,0,12037,0,2021-01-11,1610319600.0
18834,44,0,2021-01-12,5279,0,17316,0,2021-01-12,1610406000.0
18835,44,0,2021-01-13,7668,0,24984,0,2021-01-13,1610492400.0
18836,44,0,2021-01-14,9556,0,34540,0,2021-01-14,1610578800.0
18837,44,0,2021-01-15,6714,0,41254,0,2021-01-15,1610665200.0
18838,44,0,2021-01-16,1918,7,43172,7,2021-01-16,1610751600.0
18839,44,0,2021-01-17,902,1,44074,8,2021-01-17,1610838000.0
18840,44,0,2021-01-18,8727,4,52801,12,2021-01-18,1610924400.0
18841,44,0,2021-01-19,10670,2,63471,14,2021-01-19,1611010800.0
18842,44,0,2021-01-20,11027,8,74498,22,2021-01-20,1611097200.0
18843,44,0,2021-01-21,11736,2,86234,24,2021-01-21,1611183600.0
18844,44,0,2021-01-22,9638,6,95872,30,2021-01-22,1611270000.0
18845,44,0,2021-01-23,3287,15,99159,45,2021-01-23,1611356400.0
18846,44,0,2021-01-24,1569,1,100728,46,2021-01-24,1611442800.0
18847,44,0,2021-01-25,6684,286,107412,332,2021-01-25,1611529200.0
18848,44,0,2021-01-26,5644,415,113056,747,2021-01-26,1611615600.0
18849,44,0,2021-01-27,7381,575,120437,1322,2021-01-27,1611702000.0
18850,44,0,2021-01-28,8837,1221,129274,2543,2021-01-28,1611788400.0
18851,44,0,2021-01-29,6761,1780,136035,4323,2021-01-29,1611874800.0
18852,44,0,2021-01-30,2549,488,138584,4811,2021-01-30,1611961200.0
18853,44,0,2021-01-31,1252,53,139836,4864,2021-01-31,1612047600.0
18854,44,0,2021-02-01,6385,2362,146221,7226,2021-02-01,1612134000.0
18855,44,0,2021-02-02,6216,3789,152437,11015,2021-02-02,1612220400.0
18856,44,0,2021-02-03,5603,4527,158040,15542,2021-02-03,1612306800.0
18857,44,0,2021-02-04,6443,6929,164483,22471,2021-02-04,1612393200.0
18858,44,0,2021-02-05,6390,5208,170873,27679,2021-02-05,1612479600.0
18859,44,0,2021-02-06,1971,1204,172844,28883,2021-02-06,1612566000.0
18860,44,0,2021-02-07,406,591,173250,29474,2021-02-07,1612652400.0
18861,44,0,2021-02-08,3833,4435,177083,33909,2021-02-08,1612738800.0
18862,44,0,2021-02-09,5721,5769,182804,39678,2021-02-09,1612825200.0
18863,44,0,2021-02-10,6252,5955,189056,45633,2021-02-10,1612911600.0
18864,44,0,2021-02-11,7068,6451,196124,52084,2021-02-11,1612998000.0
18865,44,0,2021-02-12,7278,5455,203402,57539,2021-02-12,1613084400.0
18866,44,0,2021-02-13,2544,1239,205946,58778,2021-02-13,1613170800.0
18867,44,0,2021-02-14,1612,815,207558,59593,2021-02-14,1613257200.0
18868,44,0,2021-02-15,4005,7144,211563,66737,2021-02-15,1613343600.0
18869,44,0,2021-02-16,4564,7905,216127,74642,2021-02-16,1613430000.0
18870,44,0,2021-02-17,4712,8454,220839,83096,2021-02-17,1613516400.0
18871,44,0,2021-02-18,6071,9161,226910,92257,2021-02-18,1613602800.0
18872,44,0,2021-02-19,5549,7406,232459,99663,2021-02-19,1613689200.0
18873,44,0,2021-02-20,2339,2815,234798,102478,2021-02-20,1613775600.0
18874,44,0,2021-02-21,542,1387,235340,103865,2021-02-21,1613862000.0
18875,44,0,2021-02-22,4487,6967,239827,110832,2021-02-22,1613948400.0
18876,44,0,2021-02-23,6031,7155,245858,117987,2021-02-23,1614034800.0
18877,44,0,2021-02-24,6603,5799,252461,123786,2021-02-24,1614121200.0
18878,44,0,2021-02-25,10545,7328,263006,131114,2021-02-25,1614207600.0
18879,44,0,2021-02-26,12381,6093,275387,137207,2021-02-26,1614294000.0
18880,44,0,2021-02-27,7892,2061,283279,139268,2021-02-27,1614380400.0
18881,44,0,2021-02-28,2118,498,285397,139766,2021-02-28,1614466800.0
18882,44,0,2021-03-01,6081,4579,291478,144345,2021-03-01,1614553200.0
18883,44,0,2021-03-02,9395,5539,300873,149884,2021-03-02,1614639600.0
18884,44,0,2021-03-03,11276,5384,312149,155268,2021-03-03,1614726000.0
18885,44,0,2021-03-04,13273,5530,325422,160798,2021-03-04,1614812400.0
18886,44,0,2021-03-05,17901,5335,343323,166133,2021-03-05,1614898800.0
18887,44,0,2021-03-06,21372,1795,364695,167928,2021-03-06,1614985200.0
18888,44,0,2021-03-07,12206,552,376901,168480,2021-03-07,1615071600.0
18889,44,0,2021-03-08,9424,4071,386325,172551,2021-03-08,1615158000.0
18890,44,0,2021-03-09,15202,4668,401527,177219,2021-03-09,1615244400.0
18891,44,0,2021-03-10,16603,4917,418130,182136,2021-03-10,1615330800.0
18892,44,0,2021-03-11,20357,5271,438487,187407,2021-03-11,1615417200.0
18893,44,0,2021-03-12,26820,5012,465307,192419,2021-03-12,1615503600.0
18894,44,0,2021-03-13,24221,2018,489528,194437,2021-03-13,1615590000.0
18895,44,0,2021-03-14,6765,741,496293,195178,2021-03-14,1615676400.0
18896,44,0,2021-03-15,12959,3208,509252,198386,2021-03-15,1615762800.0
18897,44,0,2021-03-16,12839,3713,522091,202099,2021-03-16,1615849200.0
18898,44,0,2021-03-17,14195,3325,536286,205424,2021-03-17,1615935600.0
18899,44,0,2021-03-18,15411,3418,551697,208842,2021-03-18,1616022000.0
18900,44,0,2021-03-19,21416,3373,573113,212215,2021-03-19,1616108400.0
18901,44,0,2021-03-20,15568,1674,588681,213889,2021-03-20,1616194800.0
18902,44,0,2021-03-21,4620,218,593301,214107,2021-03-21,1616281200.0
18903,44,0,2021-03-22,12524,3595,605825,217702,2021-03-22,1616367600.0
18904,44,0,2021-03-23,19448,4617,625273,222319,2021-03-23,1616454000.0
18905,44,0,2021-03-24,22047,4610,647320,226929,2021-03-24,1616540400.0
18906,44,0,2021-03-25,28211,5050,675531,231979,2021-03-25,1616626800.0
18907,44,0,2021-03-26,30555,4654,706086,236633,2021-03-26,1616713200.0
18908,44,0,2021-03-27,16232,4256,722318,240889,2021-03-27,1616799600.0
18909,44,0,2021-03-28,4079,1892,726397,242781,2021-03-28,1616886000.0
18910,44,0,2021-03-29,14309,5642,740706,248423,2021-03-29,1616972400.0
18911,44,0,2021-03-30,21414,7115,762120,255538,2021-03-30,1617058800.0
18912,44,0,2021-03-31,20128,7293,782248,262831,2021-03-31,1617145200.0
18913,44,0,2021-04-01,23571,8392,805819,271223,2021-04-01,1617231600.0
18914,44,0,2021-04-02,16235,6282,822054,277505,2021-04-02,1617318000.0
18915,44,0,2021-04-03,10190,5514,832244,283019,2021-04-03,1617404400.0
18916,44,0,2021-04-04,3133,1588,835377,284607,2021-04-04,1617490800.0
18917,44,0,2021-04-05,4425,1304,839802,285911,2021-04-05,1617577200.0
18918,44,0,2021-04-06,13424,10034,853226,295945,2021-04-06,1617663600.0
18919,44,0,2021-04-07,17673,11331,870899,307276,2021-04-07,1617750000.0
18920,44,0,2021-04-08,26070,11056,896969,318332,2021-04-08,1617836400.0
18921,44,0,2021-04-09,32278,11431,929247,329763,2021-04-09,1617922800.0
18922,44,0,2021-04-10,18279,9398,947526,339161,2021-04-10,1618009200.0
18923,44,0,2021-04-11,3030,5810,950556,344971,2021-04-11,1618095600.0
18924,44,0,2021-04-12,16955,10573,967511,355544,2021-04-12,1618185600.0
18925,44,0,2021-04-13,21989,12873,989500,368417,2021-04-13,1618272000.0
18926,44,0,2021-04-14,23139,12912,1012639,381329,2021-04-14,1618358400.0
18927,44,0,2021-04-15,26304,14071,1038943,395400,2021-04-15,1618444800.0
18928,44,0,2021-04-16,28124,14001,1067067,409401,2021-04-16,1618531200.0
18929,44,0,2021-04-17,19835,8343,1086902,417744,2021-04-17,1618617600.0
18930,44,0,2021-04-18,5055,4430,1091957,422174,2021-04-18,1618704000.0
18931,44,0,2021-04-19,16928,10933,1108885,433107,2021-04-19,1618790400.0
18932,44,0,2021-04-20,19107,13352,1127992,446459,2021-04-20,1618876800.0
18933,44,0,2021-04-21,21158,13930,1149150,460389,2021-04-21,1618963200.0
18934,44,0,2021-04-22,23708,14702,1172858,475091,2021-04-22,1619049600.0
18935,44,0,2021-04-23,27816,15056,1200674,490147,2021-04-23,1619136000.0
18936,44,0,2021-04-24,16981,8431,1217655,498578,2021-04-24,1619222400.0
18937,44,0,2021-04-25,4827,3337,1222482,501915,2021-04-25,1619308800.0
18938,44,0,2021-04-26,16711,11184,1239193,513099,2021-04-26,1619395200.0
18939,44,0,2021-04-27,21163,13079,1260356,526178,2021-04-27,1619481600.0
18940,44,0,2021-04-28,23818,12805,1284174,538983,2021-04-28,1619568000.0
18941,44,0,2021-04-29,28175,14057,1312349,553040,2021-04-29,1619654400.0
18942,44,0,2021-04-30,33119,12328,1345468,565368,2021-04-30,1619740800.0
18943,44,0,2021-05-01,14852,5941,1360320,571309,2021-05-01,1619827200.0
18944,44,0,2021-05-02,7903,3477,1368223,574786,2021-05-02,1619913600.0
18945,44,0,2021-05-03,24011,10553,1392234,585339,2021-05-03,1620000000.0
18946,44,0,2021-05-04,26970,15064,1419204,600403,2021-05-04,1620086400.0
18947,44,0,2021-05-05,30818,16883,1450022,617286,2021-05-05,1620172800.0
18948,44,0,2021-05-06,37992,17708,1488014,634994,2021-05-06,1620259200.0
18949,44,0,2021-05-07,36141,20788,1524155,655782,2021-05-07,1620345600.0
18950,44,0,2021-05-08,19569,5424,1543724,661206,2021-05-08,1620432000.0
18951,44,0,2021-05-09,11305,2222,1555029,663428,2021-05-09,1620518400.0
18952,44,0,2021-05-10,24500,18764,1579529,682192,2021-05-10,1620604800.0
18953,44,0,2021-05-11,34425,19986,1613954,702178,2021-05-11,1620691200.0
18954,44,0,2021-05-12,37113,20812,1651067,722990,2021-05-12,1620777600.0
18955,44,0,2021-05-13,27889,4563,1678956,727553,2021-05-13,1620864000.0
18956,44,0,2021-05-14,44206,15521,1723162,743074,2021-05-14,1620950400.0
18957,44,0,2021-05-15,34028,11638,1757190,754712,2021-05-15,1621036800.0
18958,44,0,2021-05-16,15604,2521,1772794,757233,2021-05-16,1621123200.0
18959,44,0,2021-05-17,27205,12540,1799999,769773,2021-05-17,1621206000.0
18960,44,0,2021-05-18,35285,12468,1835284,782241,2021-05-18,1621292400.0
18961,44,0,2021-05-19,36929,13387,1872213,795628,2021-05-19,1621378800.0
18962,44,0,2021-05-20,40945,12948,1913158,808576,2021-05-20,1621465200.0
18963,44,0,2021-05-21,42917,16925,1956075,825501,2021-05-21,1621551600.0
18964,44,0,2021-05-22,27771,9336,1983846,834837,2021-05-22,1621638000.0
18965,44,0,2021-05-23,8694,1083,1992540,835920,2021-05-23,1621724400.0
18966,44,0,2021-05-24,17964,3393,2010504,839313,2021-05-24,1621810800.0
18967,44,0,2021-05-25,30477,14940,2040981,854253,2021-05-25,1621897200.0
18968,44,0,2021-05-26,32768,16563,2073749,870816,2021-05-26,1621983600.0
18969,44,0,2021-05-27,34645,16956,2108394,887772,2021-05-27,1622070000.0
18970,44,0,2021-05-28,37571,22595,2145965,910367,2021-05-28,1622156400.0
18971,44,0,2021-05-29,26804,16821,2172769,927188,2021-05-29,1622242800.0
18972,44,0,2021-05-30,6132,3615,2178901,930803,2021-05-30,1622329200.0
18973,44,0,2021-05-31,27040,16619,2205941,947422,2021-05-31,1622415600.0
18974,44,0,2021-06-01,31562,19061,2237503,966483,2021-06-01,1622502000.0
18975,44,0,2021-06-02,33621,19135,2271124,985618,2021-06-02,1622588400.0
18976,44,0,2021-06-03,34601,21070,2305725,1006688,2021-06-03,1622674800.0
18977,44,0,2021-06-04,40002,27332,2345727,1034020,2021-06-04,1622761200.0
18978,44,0,2021-06-05,23068,17255,2368795,1051275,2021-06-05,1622847600.0
18979,44,0,2021-06-06,8330,3642,2377125,1054917,2021-06-06,1622934000.0
18980,44,0,2021-06-07,28136,19171,2405261,1074088,2021-06-07,1623020400.0
18981,44,0,2021-06-08,33090,22807,2438351,1096895,2021-06-08,1623106800.0
18982,44,0,2021-06-09,35650,20943,2474001,1117838,2021-06-09,1623193200.0
18983,44,0,2021-06-10,34616,21516,2508617,1139354,2021-06-10,1623279600.0
18984,44,0,2021-06-11,32348,31206,2540965,1170560,2021-06-11,1623366000.0
18985,44,0,2021-06-12,25705,20388,2566670,1190948,2021-06-12,1623452400.0
18986,44,0,2021-06-13,6773,5304,2573443,1196252,2021-06-13,1623538800.0
18987,44,0,2021-06-14,17616,27353,2591059,1223605,2021-06-14,1623625200.0
18988,44,0,2021-06-15,23606,32072,2614665,1255677,2021-06-15,1623711600.0
18989,44,0,2021-06-16,24309,33640,2638974,1289317,2021-06-16,1623798000.0
18990,44,0,2021-06-17,23772,36124,2662746,1325441,2021-06-17,1623884400.0
18991,44,0,2021-06-18,26439,39449,2689185,1364890,2021-06-18,1623970800.0
18992,44,0,2021-06-19,21021,25732,2710206,1390622,2021-06-19,1624057200.0
18993,44,0,2021-06-20,3672,6070,2713878,1396692,2021-06-20,1624143600.0
18994,44,0,2021-06-21,14783,32184,2728661,1428876,2021-06-21,1624230000.0
18995,44,0,2021-06-22,15433,39303,2744094,1468179,2021-06-22,1624316400.0
18996,44,0,2021-06-23,20073,38547,2764167,1506726,2021-06-23,1624402800.0
18997,44,0,2021-06-24,16536,31784,2780703,1538510,2021-06-24,1624489200.0
18998,44,0,2021-06-25,18895,46473,2799598,1584983,2021-06-25,1624575600.0
18999,44,0,2021-06-26,14146,35276,2813744,1620259,2021-06-26,1624662000.0
19000,44,0,2021-06-27,3418,11098,2817162,1631357,2021-06-27,1624748400.0
19001,44,0,2021-06-28,11379,35633,2828541,1666990,2021-06-28,1624834800.0
19002,44,0,2021-06-29,11889,39954,2840430,1706944,2021-06-29,1624921200.0
19003,44,0,2021-06-30,14674,41123,2855104,1748067,2021-06-30,1625007600.0
19004,44,0,2021-07-01,15380,36671,2870484,1784738,2021-07-01,1625094000.0
19005,44,0,2021-07-02,16330,48395,2886814,1833133,2021-07-02,1625180400.0
19006,44,0,2021-07-03,13157,28979,2899971,1862112,2021-07-03,1625266800.0
19007,44,0,2021-07-04,3088,8218,2903059,1870330,2021-07-04,1625353200.0
19008,44,0,2021-07-05,10257,34688,2913316,1905018,2021-07-05,1625439600.0
19009,44,0,2021-07-06,13263,36870,2926579,1941888,2021-07-06,1625526000.0
19010,44,0,2021-07-07,15004,36833,2941583,1978721,2021-07-07,1625612400.0
19011,44,0,2021-07-08,15902,31181,2957485,2009902,2021-07-08,1625698800.0
19012,52,0,2020-12-27,0,0,0,0,2020-12-27,1609023600.0
19013,52,0,2020-12-28,2,0,2,0,2020-12-28,1609110000.0
19014,52,0,2020-12-29,0,0,2,0,2020-12-29,1609196400.0
19015,52,0,2020-12-30,0,0,2,0,2020-12-30,1609282800.0
19016,52,0,2020-12-31,0,0,2,0,2020-12-31,1609369200.0
19017,52,0,2021-01-01,5,0,7,0,2021-01-01,1609455600.0
19018,52,0,2021-01-02,1,0,8,0,2021-01-02,1609542000.0
19019,52,0,2021-01-03,1,0,9,0,2021-01-03,1609628400.0
19020,52,0,2021-01-04,34,0,43,0,2021-01-04,1609714800.0
19021,52,0,2021-01-05,168,0,211,0,2021-01-05,1609801200.0
19022,52,0,2021-01-06,384,0,595,0,2021-01-06,1609887600.0
19023,52,0,2021-01-07,964,0,1559,0,2021-01-07,1609974000.0
19024,52,0,2021-01-08,1664,0,3223,0,2021-01-08,1610060400.0
19025,52,0,2021-01-09,1049,0,4272,0,2021-01-09,1610146800.0
19026,52,0,2021-01-10,643,0,4915,0,2021-01-10,1610233200.0
19027,52,0,2021-01-11,2197,0,7112,0,2021-01-11,1610319600.0
19028,52,0,2021-01-12,3170,0,10282,0,2021-01-12,1610406000.0
19029,52,0,2021-01-13,2983,0,13265,0,2021-01-13,1610492400.0
19030,52,0,2021-01-14,3304,0,16569,0,2021-01-14,1610578800.0
19031,52,0,2021-01-15,3016,0,19585,0,2021-01-15,1610665200.0
19032,52,0,2021-01-16,896,3,20481,3,2021-01-16,1610751600.0
19033,52,0,2021-01-17,499,3,20980,6,2021-01-17,1610838000.0
19034,52,0,2021-01-18,3199,5,24179,11,2021-01-18,1610924400.0
19035,52,0,2021-01-19,6556,4,30735,15,2021-01-19,1611010800.0
19036,52,0,2021-01-20,8343,6,39078,21,2021-01-20,1611097200.0
19037,52,0,2021-01-21,12174,3,51252,24,2021-01-21,1611183600.0
19038,52,0,2021-01-22,7273,21,58525,45,2021-01-22,1611270000.0
19039,52,0,2021-01-23,1678,3,60203,48,2021-01-23,1611356400.0
19040,52,0,2021-01-24,174,0,60377,48,2021-01-24,1611442800.0
19041,52,0,2021-01-25,3006,9,63383,57,2021-01-25,1611529200.0
19042,52,0,2021-01-26,6738,148,70121,205,2021-01-26,1611615600.0
19043,52,0,2021-01-27,7285,143,77406,348,2021-01-27,1611702000.0
19044,52,0,2021-01-28,9728,456,87134,804,2021-01-28,1611788400.0
19045,52,0,2021-01-29,5956,903,93090,1707,2021-01-29,1611874800.0
19046,52,0,2021-01-30,1259,271,94349,1978,2021-01-30,1611961200.0
19047,52,0,2021-01-31,79,314,94428,2292,2021-01-31,1612047600.0
19048,52,0,2021-02-01,2523,1189,96951,3481,2021-02-01,1612134000.0
19049,52,0,2021-02-02,2970,1857,99921,5338,2021-02-02,1612220400.0
19050,52,0,2021-02-03,2687,2159,102608,7497,2021-02-03,1612306800.0
19051,52,0,2021-02-04,2963,2110,105571,9607,2021-02-04,1612393200.0
19052,52,0,2021-02-05,2964,2203,108535,11810,2021-02-05,1612479600.0
19053,52,0,2021-02-06,1076,661,109611,12471,2021-02-06,1612566000.0
19054,52,0,2021-02-07,151,294,109762,12765,2021-02-07,1612652400.0
19055,52,0,2021-02-08,1929,2108,111691,14873,2021-02-08,1612738800.0
19056,52,0,2021-02-09,3174,3698,114865,18571,2021-02-09,1612825200.0
19057,52,0,2021-02-10,3324,4746,118189,23317,2021-02-10,1612911600.0
19058,52,0,2021-02-11,6100,9258,124289,32575,2021-02-11,1612998000.0
19059,52,0,2021-02-12,4705,5121,128994,37696,2021-02-12,1613084400.0
19060,52,0,2021-02-13,1149,1238,130143,38934,2021-02-13,1613170800.0
19061,52,0,2021-02-14,22,541,130165,39475,2021-02-14,1613257200.0
19062,52,0,2021-02-15,2028,3514,132193,42989,2021-02-15,1613343600.0
19063,52,0,2021-02-16,4127,6703,136320,49692,2021-02-16,1613430000.0
19064,52,0,2021-02-17,3876,6918,140196,56610,2021-02-17,1613516400.0
19065,52,0,2021-02-18,6140,9229,146336,65839,2021-02-18,1613602800.0
19066,52,0,2021-02-19,5333,5767,151669,71606,2021-02-19,1613689200.0
19067,52,0,2021-02-20,1028,1468,152697,73074,2021-02-20,1613775600.0
19068,52,0,2021-02-21,7,274,152704,73348,2021-02-21,1613862000.0
19069,52,0,2021-02-22,2647,3464,155351,76812,2021-02-22,1613948400.0
19070,52,0,2021-02-23,3425,3679,158776,80491,2021-02-23,1614034800.0
19071,52,0,2021-02-24,3307,3018,162083,83509,2021-02-24,1614121200.0
19072,52,0,2021-02-25,6345,3162,168428,86671,2021-02-25,1614207600.0
19073,52,0,2021-02-26,6214,2874,174642,89545,2021-02-26,1614294000.0
19074,52,0,2021-02-27,2216,1037,176858,90582,2021-02-27,1614380400.0
19075,52,0,2021-02-28,76,87,176934,90669,2021-02-28,1614466800.0
19076,52,0,2021-03-01,3114,2307,180048,92976,2021-03-01,1614553200.0
19077,52,0,2021-03-02,4723,3404,184771,96380,2021-03-02,1614639600.0
19078,52,0,2021-03-03,5284,3369,190055,99749,2021-03-03,1614726000.0
19079,52,0,2021-03-04,7795,4690,197850,104439,2021-03-04,1614812400.0
19080,52,0,2021-03-05,9008,3821,206858,108260,2021-03-05,1614898800.0
19081,52,0,2021-03-06,5637,1095,212495,109355,2021-03-06,1614985200.0
19082,52,0,2021-03-07,2661,105,215156,109460,2021-03-07,1615071600.0
19083,52,0,2021-03-08,5846,2366,221002,111826,2021-03-08,1615158000.0
19084,52,0,2021-03-09,9546,3227,230548,115053,2021-03-09,1615244400.0
19085,52,0,2021-03-10,9388,3313,239936,118366,2021-03-10,1615330800.0
19086,52,0,2021-03-11,13575,4905,253511,123271,2021-03-11,1615417200.0
19087,52,0,2021-03-12,15332,3612,268843,126883,2021-03-12,1615503600.0
19088,52,0,2021-03-13,8288,699,277131,127582,2021-03-13,1615590000.0
19089,52,0,2021-03-14,624,72,277755,127654,2021-03-14,1615676400.0
19090,52,0,2021-03-15,8832,1827,286587,129481,2021-03-15,1615762800.0
19091,52,0,2021-03-16,7576,2544,294163,132025,2021-03-16,1615849200.0
19092,52,0,2021-03-17,6457,2337,300620,134362,2021-03-17,1615935600.0
19093,52,0,2021-03-18,8304,2403,308924,136765,2021-03-18,1616022000.0
19094,52,0,2021-03-19,11891,2007,320815,138772,2021-03-19,1616108400.0
19095,52,0,2021-03-20,7087,696,327902,139468,2021-03-20,1616194800.0
19096,52,0,2021-03-21,1688,26,329590,139494,2021-03-21,1616281200.0
19097,52,0,2021-03-22,9013,1933,338603,141427,2021-03-22,1616367600.0
19098,52,0,2021-03-23,13180,2426,351783,143853,2021-03-23,1616454000.0
19099,52,0,2021-03-24,13258,1918,365041,145771,2021-03-24,1616540400.0
19100,52,0,2021-03-25,18202,2612,383243,148383,2021-03-25,1616626800.0
19101,52,0,2021-03-26,18941,2163,402184,150546,2021-03-26,1616713200.0
19102,52,0,2021-03-27,7553,583,409737,151129,2021-03-27,1616799600.0
19103,52,0,2021-03-28,2195,53,411932,151182,2021-03-28,1616886000.0
19104,52,0,2021-03-29,10971,2620,422903,153802,2021-03-29,1616972400.0
19105,52,0,2021-03-30,15680,3396,438583,157198,2021-03-30,1617058800.0
19106,52,0,2021-03-31,13693,3031,452276,160229,2021-03-31,1617145200.0
19107,52,0,2021-04-01,18873,3371,471149,163600,2021-04-01,1617231600.0
19108,52,0,2021-04-02,17088,3227,488237,166827,2021-04-02,1617318000.0
19109,52,0,2021-04-03,5516,1161,493753,167988,2021-04-03,1617404400.0
19110,52,0,2021-04-04,1324,43,495077,168031,2021-04-04,1617490800.0
19111,52,0,2021-04-05,1787,508,496864,168539,2021-04-05,1617577200.0
19112,52,0,2021-04-06,11787,5073,508651,173612,2021-04-06,1617663600.0
19113,52,0,2021-04-07,15188,5403,523839,179015,2021-04-07,1617750000.0
19114,52,0,2021-04-08,21239,5994,545078,185009,2021-04-08,1617836400.0
19115,52,0,2021-04-09,26663,4829,571741,189838,2021-04-09,1617922800.0
19116,52,0,2021-04-10,10125,2221,581866,192059,2021-04-10,1618009200.0
19117,52,0,2021-04-11,2570,406,584436,192465,2021-04-11,1618095600.0
19118,52,0,2021-04-12,16340,6301,600776,198766,2021-04-12,1618185600.0
19119,52,0,2021-04-13,20740,7794,621516,206560,2021-04-13,1618272000.0
19120,52,0,2021-04-14,17656,6539,639172,213099,2021-04-14,1618358400.0
19121,52,0,2021-04-15,21161,7612,660333,220711,2021-04-15,1618444800.0
19122,52,0,2021-04-16,22591,7022,682924,227733,2021-04-16,1618531200.0
19123,52,0,2021-04-17,9982,2884,692906,230617,2021-04-17,1618617600.0
19124,52,0,2021-04-18,3037,1247,695943,231864,2021-04-18,1618704000.0
19125,52,0,2021-04-19,14175,7560,710118,239424,2021-04-19,1618790400.0
19126,52,0,2021-04-20,18265,9057,728383,248481,2021-04-20,1618876800.0
19127,52,0,2021-04-21,15986,8756,744369,257237,2021-04-21,1618963200.0
19128,52,0,2021-04-22,19431,9728,763800,266965,2021-04-22,1619049600.0
19129,52,0,2021-04-23,20524,9482,784324,276447,2021-04-23,1619136000.0
19130,52,0,2021-04-24,10022,4658,794346,281105,2021-04-24,1619222400.0
19131,52,0,2021-04-25,3979,1841,798325,282946,2021-04-25,1619308800.0
19132,52,0,2021-04-26,16829,9270,815154,292216,2021-04-26,1619395200.0
19133,52,0,2021-04-27,21063,11350,836217,303566,2021-04-27,1619481600.0
19134,52,0,2021-04-28,22759,9508,858976,313074,2021-04-28,1619568000.0
19135,52,0,2021-04-29,25001,10912,883977,323986,2021-04-29,1619654400.0
19136,52,0,2021-04-30,25642,10733,909619,334719,2021-04-30,1619740800.0
19137,52,0,2021-05-01,8618,2155,918237,336874,2021-05-01,1619827200.0
19138,52,0,2021-05-02,4300,1134,922537,338008,2021-05-02,1619913600.0
